X,Y,Name,description
-74.04543304,40.68536758,PLATINUM,"Network ID: 50:2F:A8:12:ED:FF
Encryption: WPA2
Time: 2023-07-25T16:05:14.000-07:00
Signal: -89.0
Accuracy: 6.68508
Type: WIFI"
-74.02630615,40.71502686,(no SSID),"Network ID: 52:E1:E4:75:ED:82
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -86.0
Accuracy: 5.44857
Type: WIFI"
-74.02790833,40.71092224,#DwntwnAllianceFreeWiFi,"Network ID: 54:EC:2F:32:63:7C
Encryption: Unknown
Time: 2023-07-25T16:13:53.000-07:00
Signal: -91.0
Accuracy: 3.70008
Type: WIFI"
-74.02790833,40.71092224,#Battery Park City Free WiFi,"Network ID: 54:EC:2F:72:63:7C
Encryption: Unknown
Time: 2023-07-25T16:13:53.000-07:00
Signal: -91.0
Accuracy: 3.70008
Type: WIFI"
-74.02760315,40.71153641,(no SSID),"Network ID: 54:EC:2F:B2:63:77
Encryption: WPA2
Time: 2023-07-25T16:14:02.000-07:00
Signal: -78.0
Accuracy: 3.8557
Type: WIFI"
-74.02827454,40.70996857,(no SSID),"Network ID: 54:EC:2F:B2:63:7C
Encryption: WPA2
Time: 2023-07-25T16:13:39.000-07:00
Signal: -92.0
Accuracy: 3.8557
Type: WIFI"
-74.02777863,40.71120071,Orion,"Network ID: 54:EC:2F:F2:63:7C
Encryption: WPA2
Time: 2023-07-25T16:13:57.000-07:00
Signal: -83.0
Accuracy: 3.70076
Type: WIFI"
-74.01066589,40.76070023,Estuary Leasing,"Network ID: 56:D9:E7:7B:9A:53
Encryption: WPA2
Time: 2023-07-25T16:35:19.000-07:00
Signal: -87.0
Accuracy: 26.5153
Type: WIFI"
-74.00157928,40.76299667,Verizon-2936,"Network ID: 58:60:D8:01:29:36
Encryption: WPA2
Time: 2023-07-25T16:48:33.000-07:00
Signal: -90.0
Accuracy: 13.1308
Type: WIFI"
-74.00930023,40.76234055,601 W Guest,"Network ID: 58:FB:96:79:9F:4C
Encryption: WPA2
Time: 2023-07-25T16:36:43.000-07:00
Signal: -87.0
Accuracy: 4.01719
Type: WIFI"
-74.03735352,40.68993378,Verizon-SM-G986U-7517,"Network ID: 5A:D5:0A:31:75:17
Encryption: WPA2
Time: 2023-07-25T16:08:39.000-07:00
Signal: -95.0
Accuracy: 6.20727
Type: WIFI"
-74.00997162,40.76147461,MyOptimum f5a5cb,"Network ID: 5C:53:C3:F5:A5:CE
Encryption: WPA2
Time: 2023-07-25T16:36:13.000-07:00
Signal: -83.0
Accuracy: 5.59534
Type: WIFI"
-74.00949097,40.76214981,(no SSID),"Network ID: 5C:A5:BC:F2:82:48
Encryption: Unknown
Time: 2023-07-25T16:36:36.000-07:00
Signal: -89.0
Accuracy: 4.82291
Type: WIFI"
-74.02622986,40.7154007,OWS_AMENETIES 38,"Network ID: 5C:DF:89:0C:A3:5C
Encryption: WPA2
Time: 2023-07-25T16:14:57.000-07:00
Signal: -88.0
Accuracy: 4.92336
Type: WIFI"
-74.02622986,40.7154007,OWS_Guest,"Network ID: 5C:DF:89:4C:A3:5C
Encryption: Unknown
Time: 2023-07-25T16:14:57.000-07:00
Signal: -88.0
Accuracy: 4.92336
Type: WIFI"
-74.02655792,40.71401215,SpectrumSetup-62,"Network ID: 5C:FA:25:C2:CB:69
Encryption: WPA2
Time: 2023-07-25T16:14:38.000-07:00
Signal: -90.0
Accuracy: 4.97867
Type: WIFI"
-74.04533386,40.68625259,Lina's Galaxy S23 Ultra,"Network ID: 5E:7E:F6:25:98:C9
Encryption: WPA2
Time: 2023-07-25T16:04:41.000-07:00
Signal: -85.0
Accuracy: 4.59844
Type: WIFI"
-74.03993225,40.68769073,Marcy Staff,"Network ID: 60:22:32:AD:CE:06
Encryption: WPA2
Time: 2023-07-25T16:07:53.000-07:00
Signal: -91.0
Accuracy: 5.27245
Type: WIFI"
-74.02379608,40.72304916,#DwntwnAllianceFreeWiFi,"Network ID: 60:D0:2C:18:C3:0C
Encryption: Unknown
Time: 2023-07-25T16:16:44.000-07:00
Signal: -91.0
Accuracy: 10.5077
Type: WIFI"
-74.02655792,40.71401215,#DwntwnAllianceFreeWiFi,"Network ID: 60:D0:2C:18:D0:8C
Encryption: Unknown
Time: 2023-07-25T16:14:38.000-07:00
Signal: -85.0
Accuracy: 4.97867
Type: WIFI"
-74.02848053,40.7090683,#DwntwnAllianceFreeWiFi,"Network ID: 60:D0:2C:23:64:BC
Encryption: Unknown
Time: 2023-07-25T16:13:27.000-07:00
Signal: -87.0
Accuracy: 3.70008
Type: WIFI"
-74.02387238,40.72273636,#Battery Park City Free WiFi,"Network ID: 60:D0:2C:58:C3:0C
Encryption: Unknown
Time: 2023-07-25T16:16:42.000-07:00
Signal: -87.0
Accuracy: 13.3738
Type: WIFI"
-74.02655792,40.71401215,#Battery Park City Free WiFi,"Network ID: 60:D0:2C:58:D0:8C
Encryption: Unknown
Time: 2023-07-25T16:14:38.000-07:00
Signal: -85.0
Accuracy: 4.97867
Type: WIFI"
-74.02848053,40.7090683,#Battery Park City Free WiFi,"Network ID: 60:D0:2C:63:64:BC
Encryption: Unknown
Time: 2023-07-25T16:13:27.000-07:00
Signal: -88.0
Accuracy: 3.70008
Type: WIFI"
-74.02387238,40.72273636,(no SSID),"Network ID: 60:D0:2C:98:C3:0C
Encryption: WPA2
Time: 2023-07-25T16:16:42.000-07:00
Signal: -88.0
Accuracy: 13.3738
Type: WIFI"
-74.02630615,40.71502686,(no SSID),"Network ID: 60:D0:2C:98:D1:7C
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -90.0
Accuracy: 5.44857
Type: WIFI"
-74.02848053,40.7090683,(no SSID),"Network ID: 60:D0:2C:A3:64:BC
Encryption: WPA2
Time: 2023-07-25T16:13:27.000-07:00
Signal: -87.0
Accuracy: 3.70008
Type: WIFI"
-74.02387238,40.72273636,Orion,"Network ID: 60:D0:2C:D8:C3:0C
Encryption: WPA2
Time: 2023-07-25T16:16:42.000-07:00
Signal: -88.0
Accuracy: 13.3738
Type: WIFI"
-74.02655792,40.71401215,Orion,"Network ID: 60:D0:2C:D8:D0:8C
Encryption: WPA2
Time: 2023-07-25T16:14:38.000-07:00
Signal: -84.0
Accuracy: 4.97867
Type: WIFI"
-74.02630615,40.71502686,Orion,"Network ID: 60:D0:2C:D8:D1:7C
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -88.0
Accuracy: 5.44857
Type: WIFI"
-74.02848053,40.7090683,Orion,"Network ID: 60:D0:2C:E3:64:BC
Encryption: WPA2
Time: 2023-07-25T16:13:27.000-07:00
Signal: -87.0
Accuracy: 3.70008
Type: WIFI"
-74.00197601,40.76340485,(no SSID),"Network ID: 62:5A:25:6E:6D:07
Encryption: WPA2
Time: 2023-07-25T16:41:23.000-07:00
Signal: -92.0
Accuracy: 22.051
Type: WIFI"
-74.04055786,40.68706512,GunhildsiPhone (2),"Network ID: 62:60:4B:00:B2:E1
Encryption: WPA2
Time: 2023-07-25T16:07:28.000-07:00
Signal: -91.0
Accuracy: 3.83129
Type: WIFI"
-74.00157928,40.76301956,(no SSID),"Network ID: 62:60:D8:01:29:37
Encryption: WPA2
Time: 2023-07-25T16:48:22.000-07:00
Signal: -91.0
Accuracy: 10.6134
Type: WIFI"
-74.02702332,40.71277618,(no SSID),"Network ID: 62:A2:22:F9:44:82
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -91.0
Accuracy: 4.32691
Type: WIFI"
-74.00979614,40.76175308,(no SSID),"Network ID: 62:BD:C5:27:74:30
Encryption: WPA2
Time: 2023-07-25T16:36:23.000-07:00
Signal: -91.0
Accuracy: 4.80678
Type: WIFI"
-74.02675629,40.71347046,46 5G,"Network ID: 62:CD:D6:25:74:94
Encryption: WPA2
Time: 2023-07-25T16:14:30.000-07:00
Signal: -86.0
Accuracy: 3.94433
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: 62:F8:53:5E:37:E6
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -90.0
Accuracy: 4.01482
Type: WIFI"
-74.00157166,40.76298904,(no SSID),"Network ID: 62:F8:53:8C:52:C0
Encryption: WPA2
Time: 2023-07-25T16:48:35.000-07:00
Signal: -90.0
Accuracy: 13.3882
Type: WIFI"
-74.00173187,40.7629509,(no SSID),"Network ID: 64:00:F1:B2:22:6F
Encryption: WPA2
Time: 2023-07-25T16:43:51.000-07:00
Signal: -82.0
Accuracy: 17.4047
Type: WIFI"
-74.0451355,40.68633652,nw,"Network ID: 68:72:51:06:B1:A7
Encryption: Unknown
Time: 2023-07-25T16:04:35.000-07:00
Signal: -89.0
Accuracy: 3.9933
Type: WIFI"
-74.04228973,40.68571091,TKSExtender,"Network ID: 68:72:51:46:F0:18
Encryption: WPA2
Time: 2023-07-25T16:06:29.000-07:00
Signal: -93.0
Accuracy: 6.26269
Type: WIFI"
-74.00975037,40.76181793,PIER_66_MARITITIME_SECURE,"Network ID: 68:D7:9A:C1:F9:D0
Encryption: WPA2
Time: 2023-07-25T16:36:25.000-07:00
Signal: -73.0
Accuracy: 4.58274
Type: WIFI"
-74.00991821,40.76154709,PIER_66_MARITITIME_SECURE,"Network ID: 68:D7:9A:C2:F9:D0
Encryption: WPA2
Time: 2023-07-25T16:36:16.000-07:00
Signal: -86.0
Accuracy: 5.16616
Type: WIFI"
-74.00997162,40.76147461,PIER_66_MARITITIME_SECURE,"Network ID: 68:D7:9A:C2:FA:F4
Encryption: WPA2
Time: 2023-07-25T16:36:13.000-07:00
Signal: -91.0
Accuracy: 5.59534
Type: WIFI"
-74.00255585,40.76373672,STP-Capture,"Network ID: 68:D7:9A:C4:06:DA
Encryption: WPA2
Time: 2023-07-25T16:40:43.000-07:00
Signal: -79.0
Accuracy: 10.4227
Type: WIFI"
-74.02593231,40.71674347,Netgear31,"Network ID: 68:FF:7B:DB:2A:E3
Encryption: WPA2
Time: 2023-07-25T16:15:16.000-07:00
Signal: -84.0
Accuracy: 5.68026
Type: WIFI"
-74.0252533,40.71887207,(no SSID),"Network ID: 6A:27:F5:70:5E:EA
Encryption: WPA2
Time: 2023-07-25T16:15:45.000-07:00
Signal: -83.0
Accuracy: 4.94416
Type: WIFI"
-74.00935364,40.76228333,(no SSID),"Network ID: 6A:BD:C5:30:DC:1E
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -85.0
Accuracy: 4.01733
Type: WIFI"
-74.00939941,40.76223373,(no SSID),"Network ID: 6A:BD:C5:74:00:D0
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -82.0
Accuracy: 4.03639
Type: WIFI"
-74.04151154,40.68623352,RYdanceGuest,"Network ID: 6A:BD:C5:86:14:A7
Encryption: WPA2
Time: 2023-07-25T16:06:52.000-07:00
Signal: -91.0
Accuracy: 6.21549
Type: WIFI"
-74.02655792,40.71401215,(no SSID),"Network ID: 6A:BD:C5:8E:B8:1C
Encryption: WPA2
Time: 2023-07-25T16:14:38.000-07:00
Signal: -87.0
Accuracy: 4.97867
Type: WIFI"
-74.02428436,40.72103882,newportwifi,"Network ID: 6A:D7:9A:74:9D:92
Encryption: Unknown
Time: 2023-07-25T16:16:19.000-07:00
Signal: -89.0
Accuracy: 30.3868
Type: WIFI"
-74.00970459,40.76187897,HBEncore,"Network ID: 6A:D7:9A:75:13:D3
Encryption: WPA2
Time: 2023-07-25T16:36:27.000-07:00
Signal: -90.0
Accuracy: 4.70491
Type: WIFI"
-74.02622986,40.7154007,Spectrum Mobile,"Network ID: 6A:DE:7C:34:32:DA
Encryption: WPA2
Time: 2023-07-25T16:14:57.000-07:00
Signal: -89.0
Accuracy: 4.92336
Type: WIFI"
-74.04502869,40.68636703,NETGEAR13-5G-1,"Network ID: 6C:CD:D6:18:18:6D
Encryption: WPA2
Time: 2023-07-25T16:04:32.000-07:00
Signal: -88.0
Accuracy: 4.78991
Type: WIFI"
-74.04521179,40.68630981,NETGEAR13,"Network ID: 6C:CD:D6:18:18:6E
Encryption: WPA2
Time: 2023-07-25T16:04:37.000-07:00
Signal: -86.0
Accuracy: 4.51743
Type: WIFI"
-74.02675629,40.71347046,45,"Network ID: 6C:CD:D6:25:74:93
Encryption: WPA2
Time: 2023-07-25T16:14:30.000-07:00
Signal: -86.0
Accuracy: 3.94433
Type: WIFI"
-74.02667236,40.71365738,45,"Network ID: 6C:CD:D6:25:74:94
Encryption: WPA2
Time: 2023-07-25T16:14:33.000-07:00
Signal: -79.0
Accuracy: 4.97867
Type: WIFI"
-74.00935364,40.76228333,Hammy,"Network ID: 6C:CD:D6:7E:14:2F
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -77.0
Accuracy: 4.01733
Type: WIFI"
-74.02693939,40.71298981,(no SSID),"Network ID: 6C:CD:D6:F7:94:68
Encryption: WPA2
Time: 2023-07-25T16:14:23.000-07:00
Signal: -89.0
Accuracy: 3.70008
Type: WIFI"
-74.02590942,40.71687317,(no SSID),"Network ID: 6C:CD:D6:F9:A9:D4
Encryption: WPA2
Time: 2023-07-25T16:15:18.000-07:00
Signal: -83.0
Accuracy: 6.24672
Type: WIFI"
-74.02586365,40.71709442,(no SSID),"Network ID: 6C:CD:D6:F9:A9:D6
Encryption: WPA2
Time: 2023-07-25T16:15:21.000-07:00
Signal: -90.0
Accuracy: 6.40248
Type: WIFI"
-74.00975037,40.76181793,PIER_66_MARITITIME_TOAST,"Network ID: 6E:D7:9A:C1:F9:D0
Encryption: WPA2
Time: 2023-07-25T16:36:25.000-07:00
Signal: -75.0
Accuracy: 4.58274
Type: WIFI"
-74.00983429,40.76168442,PIER_66_MARITITIME_TOAST,"Network ID: 6E:D7:9A:C1:FA:F4
Encryption: WPA2
Time: 2023-07-25T16:36:21.000-07:00
Signal: -78.0
Accuracy: 5.12394
Type: WIFI"
-74.00979614,40.76175308,PIER_66_MARITITIME_TOAST,"Network ID: 6E:D7:9A:C2:F9:D0
Encryption: WPA2
Time: 2023-07-25T16:36:23.000-07:00
Signal: -86.0
Accuracy: 4.80678
Type: WIFI"
-74.00991821,40.76154709,PIER_66_MARITITIME_TOAST,"Network ID: 6E:D7:9A:C2:FA:F4
Encryption: WPA2
Time: 2023-07-25T16:36:16.000-07:00
Signal: -90.0
Accuracy: 5.16616
Type: WIFI"
-74.00255585,40.76373672,(no SSID),"Network ID: 6E:D7:9A:C4:06:DA
Encryption: WPA2
Time: 2023-07-25T16:40:43.000-07:00
Signal: -78.0
Accuracy: 12.7365
Type: WIFI"
-74.00912476,40.76254654,STP-Capture,"Network ID: 6E:D7:9A:C5:11:2A
Encryption: WPA2
Time: 2023-07-25T16:36:50.000-07:00
Signal: -86.0
Accuracy: 4.01649
Type: WIFI"
-74.04008484,40.68755722,KIM_BOAT,"Network ID: 70:4F:57:34:4F:B7
Encryption: WPA2
Time: 2023-07-25T16:07:48.000-07:00
Signal: -87.0
Accuracy: 4.45604
Type: WIFI"
-74.00935364,40.76228333,sportsdochbk,"Network ID: 70:62:B8:4B:D2:5A
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -79.0
Accuracy: 4.01733
Type: WIFI"
-74.02630615,40.71502686,(no SSID),"Network ID: 72:2F:74:9D:D0:9E
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -91.0
Accuracy: 5.44857
Type: WIFI"
-74.00975037,40.76181793,Macy?s WorldWideWeb,"Network ID: 72:BD:C5:30:DC:1B
Encryption: WPA2
Time: 2023-07-25T16:36:25.000-07:00
Signal: -77.0
Accuracy: 4.58274
Type: WIFI"
-74.02648926,40.71423721,(no SSID),"Network ID: 72:BD:C5:8E:B8:22
Encryption: WPA2
Time: 2023-07-25T16:14:41.000-07:00
Signal: -89.0
Accuracy: 4.91546
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: 72:D7:9A:C5:11:2A
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -85.0
Accuracy: 4.01482
Type: WIFI"
-74.01013184,40.76118851,Fios-ZqB5w-backup,"Network ID: 72:F8:53:7B:8F:03
Encryption: WPA2
Time: 2023-07-25T16:36:01.000-07:00
Signal: -86.0
Accuracy: 7.11836
Type: WIFI"
-74.02777863,40.71120071,JDZW4B-BAND,"Network ID: 72:F8:53:A3:70:27
Encryption: WPA2
Time: 2023-07-25T16:13:57.000-07:00
Signal: -71.0
Accuracy: 4.21373
Type: WIFI"
-74.02607727,40.71620178,MY Don't Tell Mom,"Network ID: 74:83:C2:28:DA:AB
Encryption: WPA2
Time: 2023-07-25T16:15:08.000-07:00
Signal: -89.0
Accuracy: 4.59738
Type: WIFI"
-74.02619934,40.7156105,LeDistrict_Internal,"Network ID: 74:83:C2:70:05:49
Encryption: WPA2
Time: 2023-07-25T16:15:00.000-07:00
Signal: -90.0
Accuracy: 5.09479
Type: WIFI"
-74.00153351,40.76301575,island-0EB480,"Network ID: 74:91:1A:4E:B4:83
Encryption: WPA2
Time: 2023-07-25T16:47:02.000-07:00
Signal: -79.0
Accuracy: 38.8592
Type: WIFI"
-74.00162506,40.76300812,island-0EB480,"Network ID: 74:91:1A:4E:B4:87
Encryption: WPA2
Time: 2023-07-25T16:46:53.000-07:00
Signal: -92.0
Accuracy: 11.5054
Type: WIFI"
-74.02693939,40.71298981,911-Events,"Network ID: 74:9E:75:32:43:A0
Encryption: WPA2
Time: 2023-07-25T16:14:23.000-07:00
Signal: -90.0
Accuracy: 3.70008
Type: WIFI"
-74.02693939,40.71298981,911-MEMORIAL.ORG,"Network ID: 74:9E:75:32:43:A1
Encryption: Unknown
Time: 2023-07-25T16:14:23.000-07:00
Signal: -90.0
Accuracy: 3.70008
Type: WIFI"
-74.02693939,40.71298981,NS11MM-AUDIO-GUIDE,"Network ID: 74:9E:75:32:43:A3
Encryption: WPA2
Time: 2023-07-25T16:14:23.000-07:00
Signal: -91.0
Accuracy: 3.70008
Type: WIFI"
-74.0451355,40.68633652,(no SSID),"Network ID: 74:9E:75:4E:DD:10
Encryption: WPA2
Time: 2023-07-25T16:04:35.000-07:00
Signal: -93.0
Accuracy: 4.76058
Type: WIFI"
-74.04480743,40.68639374,41 River Terrace Guest,"Network ID: 74:9E:75:4E:DD:12
Encryption: WPA3
Time: 2023-07-25T16:04:26.000-07:00
Signal: -93.0
Accuracy: 5.30288
Type: WIFI"
-74.02661896,40.71380997,River Terrace Guest,"Network ID: 74:9E:75:4E:DD:13
Encryption: WPA2
Time: 2023-07-25T16:14:35.000-07:00
Signal: -91.0
Accuracy: 5.30288
Type: WIFI"
-74.04398346,40.68498993,GOLD,"Network ID: 78:0C:F0:21:6D:FD
Encryption: WPA2
Time: 2023-07-25T16:05:50.000-07:00
Signal: -92.0
Accuracy: 4.45604
Type: WIFI"
-74.04442596,40.68495178,SILVER,"Network ID: 78:0C:F0:21:6D:FE
Encryption: WPA2
Time: 2023-07-25T16:05:41.000-07:00
Signal: -90.0
Accuracy: 5.90391
Type: WIFI"
-74.04173279,40.68606949,PLATINUM,"Network ID: 78:0C:F0:21:6D:FF
Encryption: WPA2
Time: 2023-07-25T16:06:46.000-07:00
Signal: -91.0
Accuracy: 4.73498
Type: WIFI"
-74.00839233,40.76336288,RR-Lyra-Guest,"Network ID: 78:45:58:3E:12:81
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -82.0
Accuracy: 4.01482
Type: WIFI"
-74.02702332,40.71277618,Verizon_JMMN6G,"Network ID: 78:67:0E:0B:CA:B8
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -86.0
Accuracy: 4.32691
Type: WIFI"
-74.02622986,40.7154007,Verizon_JMMN6G,"Network ID: 78:67:0E:0B:CA:B9
Encryption: WPA2
Time: 2023-07-25T16:14:57.000-07:00
Signal: -87.0
Accuracy: 4.92336
Type: WIFI"
-74.00949097,40.76214981,Verizon_64QKQZ,"Network ID: 78:67:0E:39:AB:23
Encryption: WPA2
Time: 2023-07-25T16:36:36.000-07:00
Signal: -93.0
Accuracy: 4.82291
Type: WIFI"
-74.02661896,40.71380997,Barufkanet,"Network ID: 78:67:0E:4C:9A:E8
Encryption: WPA2
Time: 2023-07-25T16:14:35.000-07:00
Signal: -86.0
Accuracy: 5.2682
Type: WIFI"
-74.01003265,40.76138306,It Hurts When IP,"Network ID: 78:67:0E:4D:13:7E
Encryption: WPA2
Time: 2023-07-25T16:36:09.000-07:00
Signal: -88.0
Accuracy: 5.77451
Type: WIFI"
-74.02710724,40.71255875,Dog House,"Network ID: 78:67:0E:51:F2:3B
Encryption: WPA2
Time: 2023-07-25T16:14:17.000-07:00
Signal: -86.0
Accuracy: 3.62262
Type: WIFI"
-74.02802277,40.7106514,Verizon_6SVZFR,"Network ID: 78:67:0E:57:2E:AE
Encryption: WPA2
Time: 2023-07-25T16:13:49.000-07:00
Signal: -85.0
Accuracy: 4.16906
Type: WIFI"
-74.02784729,40.71106339,Verizon_PLDB7Z,"Network ID: 78:67:0E:71:DF:7A
Encryption: WPA2
Time: 2023-07-25T16:13:55.000-07:00
Signal: -86.0
Accuracy: 4.43513
Type: WIFI"
-74.02687836,40.71313858,Verizon_F46GBS,"Network ID: 78:67:0E:87:39:31
Encryption: WPA2
Time: 2023-07-25T16:14:25.000-07:00
Signal: -86.0
Accuracy: 3.86551
Type: WIFI"
-74.02702332,40.71277618,Verizon_M3NSQ9,"Network ID: 78:67:0E:B7:8F:FB
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -85.0
Accuracy: 4.32691
Type: WIFI"
-74.02693939,40.71298981,Verizon_M3NSQ9,"Network ID: 78:67:0E:B7:8F:FC
Encryption: WPA2
Time: 2023-07-25T16:14:23.000-07:00
Signal: -90.0
Accuracy: 3.70008
Type: WIFI"
-74.02850342,40.70893478,ARRIS-68A5-5G,"Network ID: 78:6A:1F:75:87:6D
Encryption: WPA2
Time: 2023-07-25T16:13:25.000-07:00
Signal: -90.0
Accuracy: 4.78334
Type: WIFI"
-74.00839233,40.76336288,nw,"Network ID: 78:8A:20:22:3A:02
Encryption: Unknown
Time: 2023-07-25T16:37:15.000-07:00
Signal: -88.0
Accuracy: 4.01482
Type: WIFI"
-74.00793457,40.76383972,Gregory,"Network ID: 78:8A:20:24:BC:99
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -82.0
Accuracy: 5.61279
Type: WIFI"
-74.01013184,40.76118851,(no SSID),"Network ID: 7A:9A:4A:32:5B:B9
Encryption: WPA2
Time: 2023-07-25T16:36:01.000-07:00
Signal: -84.0
Accuracy: 7.11836
Type: WIFI"
-74.02645111,40.71437454,Fios-HKC3h,"Network ID: 7A:BD:C5:D6:4D:19
Encryption: WPA2
Time: 2023-07-25T16:14:43.000-07:00
Signal: -91.0
Accuracy: 5.26052
Type: WIFI"
-74.02570343,40.71759415,(no SSID),"Network ID: 7A:FF:7B:DB:2A:E3
Encryption: WPA2
Time: 2023-07-25T16:15:28.000-07:00
Signal: -82.0
Accuracy: 6.70256
Type: WIFI"
-74.00953674,40.76209641,Kingklave2G,"Network ID: 7C:DB:98:84:3B:D7
Encryption: WPA2
Time: 2023-07-25T16:36:34.000-07:00
Signal: -77.0
Accuracy: 4.16399
Type: WIFI"
-74.00164032,40.76316071,(no SSID),"Network ID: 7E:45:58:27:4C:23
Encryption: WPA2
Time: 2023-07-25T16:42:58.000-07:00
Signal: -89.0
Accuracy: 28.7624
Type: WIFI"
-74.00165558,40.76292419,STP-Capture,"Network ID: 7E:45:58:28:4C:23
Encryption: WPA2
Time: 2023-07-25T16:44:54.000-07:00
Signal: -92.0
Accuracy: 26.8896
Type: WIFI"
-74.00793457,40.76383972,RR-AP01,"Network ID: 7E:45:58:3E:12:81
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -87.0
Accuracy: 5.61279
Type: WIFI"
-74.02622986,40.7154007,(no SSID),"Network ID: 7E:67:0E:0B:CA:B9
Encryption: WPA2
Time: 2023-07-25T16:14:57.000-07:00
Signal: -88.0
Accuracy: 4.68533
Type: WIFI"
-74.0258255,40.71722412,(no SSID),"Network ID: 7E:67:0E:4C:9A:E9
Encryption: WPA2
Time: 2023-07-25T16:15:23.000-07:00
Signal: -92.0
Accuracy: 7.05544
Type: WIFI"
-74.02687836,40.71313858,(no SSID),"Network ID: 7E:67:0E:87:39:31
Encryption: WPA2
Time: 2023-07-25T16:14:25.000-07:00
Signal: -87.0
Accuracy: 3.86551
Type: WIFI"
-74.02693939,40.71298981,(no SSID),"Network ID: 7E:67:0E:B7:8F:FC
Encryption: WPA2
Time: 2023-07-25T16:14:23.000-07:00
Signal: -90.0
Accuracy: 3.70008
Type: WIFI"
-74.02598572,40.71656036,(no SSID),"Network ID: 7E:7A:8A:17:E6:60
Encryption: WPA2
Time: 2023-07-25T16:15:13.000-07:00
Signal: -79.0
Accuracy: 4.82606
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: 7E:8A:20:22:3A:02
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -89.0
Accuracy: 4.01482
Type: WIFI"
-74.00793457,40.76383972,John,"Network ID: 7E:8A:20:24:BC:99
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -82.0
Accuracy: 5.61279
Type: WIFI"
-74.02675629,40.71347046,(no SSID),"Network ID: 80:02:9C:CA:81:BB
Encryption: WPA2
Time: 2023-07-25T16:14:30.000-07:00
Signal: -91.0
Accuracy: 3.94433
Type: WIFI"
-74.02675629,40.71347046,GryphonHome81b3,"Network ID: 80:02:9C:CA:81:BC
Encryption: WPA2
Time: 2023-07-25T16:14:30.000-07:00
Signal: -91.0
Accuracy: 3.94433
Type: WIFI"
-74.02639771,40.71459579,GryphonGuest81b3,"Network ID: 80:02:9C:CA:81:BD
Encryption: WPA2
Time: 2023-07-25T16:14:46.000-07:00
Signal: -93.0
Accuracy: 5.14825
Type: WIFI"
-74.00839233,40.76336288,Intrepid_Edu_EXT5G,"Network ID: 80:3F:5D:E7:41:16
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -87.0
Accuracy: 4.01482
Type: WIFI"
-74.02622986,40.7154007,SpectrumSetup-A7,"Network ID: 80:78:71:B3:41:A6
Encryption: WPA2
Time: 2023-07-25T16:14:57.000-07:00
Signal: -86.0
Accuracy: 4.92336
Type: WIFI"
-74.00961304,40.76199722,HANM01,"Network ID: 80:B9:7A:63:76:A7
Encryption: WPA2
Time: 2023-07-25T16:36:31.000-07:00
Signal: -90.0
Accuracy: 4.72112
Type: WIFI"
-74.00793457,40.76383972,HANM01,"Network ID: 80:B9:7A:63:76:A8
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -84.0
Accuracy: 5.61279
Type: WIFI"
-74.00793457,40.76383972,(no SSID),"Network ID: 80:B9:7A:63:76:AA
Encryption: Unknown
Time: 2023-07-25T16:37:31.000-07:00
Signal: -90.0
Accuracy: 5.61279
Type: WIFI"
-74.00949097,40.76214981,(no SSID),"Network ID: 80:B9:7A:63:76:AB
Encryption: Unknown
Time: 2023-07-25T16:36:36.000-07:00
Signal: -88.0
Accuracy: 4.82291
Type: WIFI"
-74.04502869,40.68636703,NATRALF,"Network ID: 80:B9:7A:C2:12:C8
Encryption: WPA2
Time: 2023-07-25T16:04:32.000-07:00
Signal: -90.0
Accuracy: 4.78991
Type: WIFI"
-74.04528046,40.68628311,(no SSID),"Network ID: 80:B9:7A:C2:12:CB
Encryption: Unknown
Time: 2023-07-25T16:04:39.000-07:00
Signal: -93.0
Accuracy: 4.56767
Type: WIFI"
